order_id,customer_id,product_id,order_date,quantity,unit_price,discount,payment_method,channel,rating
ORD11220,C0238,P20,Jun 8 2025,1,1045,0.05,M-Pesa,Web,3
ORD11698,C0164,P17,2025-01-21,2,KES 2800,0,Card,Web,3
ORD11769,C0204,P07,21/10/2024,3,KES 950,0,Cash,Store,4
ORD11573,C0158,P11,2024-02-13,2,"1,710",0.1,Mpesa,App,4
ORD10898,C0100,P10,May 1 2025,1,KES 700,0,Cash,Store,3
ORD11216,C0028,P06,Jun 9 2024,2,285,0.05,Cash,web,4
ORD11883,C0103,P01,Mar 2 2024,4,KES 3500,0,M-Pesa,Store,5
ORD11170,C0280,P17,May 2 2024,1,2800,0,card,Web,3
ORD10010,C0166,P15,09/01/2024,1,KES 712,0.05,Cash,store,4
ORD10614,C0173,P16,2025-01-17,1,1080,0.1,Card,App,4
ORD11553,C0228,P02,May 2 2024,60,720,0.1,Card,web,
ORD11669,C0216,P05,2024-12-06,2,5200,0,Mpesa,store,2
ORD11160,C0129,P18,04/05/2025,2,600,0,Card,store,4
ORD11194,C0071,P16,Oct 21 2024,1,KES 1200,0,mpesa,Web,2
ORD11901,C0120,P01,05/05/2024,2,3500,0,M-Pesa,store,4
ORD11894,C0100,P15,Jan 21 2025,1,675,0.1,Card,App,5
ORD10169,C0128,P17,11/05/2024,3,2660,0.05,cash,store,4
ORD11895,C0298,P19,11/08/2024,3,1500,0,Card,app,4
ORD11856,C0020,P05,Mar 21 2025,3,KES 5200,0,Card,store,
ORD11461,C0140,P13,2025-02-18,2,200,0,Cash,store,4
ORD11064,C0111,P06,08/12/2024,2,300,0,cash,App,4
ORD10099,C0042,P20,22/11/2024,3,935,0.15,M-Pesa,app,5
ORD10840,C0295,P01,11/09/2024,4,3500,0,mpesa,store,3
ORD11515,C0030,P16,12/05/2025,2,KES 1140,0.05,Card,Web,3
ORD11215,C0260,P13,26/04/2024,2,200,0,Cash,app,4
ORD10342,C0248,P10,May 28 2024,1,700,0,Cash,web,3
ORD11902,C0260,P13,20/02/2024,2,KES 190,0.05,Mpesa,web,5
ORD11270,C0186,P09,Jun 21 2024,2,3990,0.05,M-Pesa,Web,3
ORD11108,C0208,P16,22/03/2025,1,"1,200",0,mpesa,app,4
ORD11508,C0258,P11,25/03/2025,2,1900,0,Mpesa,app,4
ORD11073,C0163,P03,Jul 7 2024,1,2500,0,card,store,3
ORD11491,C0252,P04,15/06/2025,1,1800,0,M-Pesa,web,3
ORD11402,C0065,P17,Apr 24 2024,3,2800,0,cash,web,2
ORD10575,C0022,P06,2024-10-08,1,285,0.05,Cash,Web,4
ORD10353,C0023,P08,Feb 5 2024,1,KES 1980,0.1,card,App,
ORD10317,C0197,P13,27/03/2024,2,200,0,Cash,App,5
ORD11943,C0002,P04,2024-08-08,2,1800,0,cash,Store,4
ORD11699,C0185,P18,14/01/2025,3,600,0,card,web,3
ORD10175,C0015,P10,Sep 19 2024,1,700,0,M-Pesa,Web,5
ORD10077,C0109,P17,Mar 24 2025,4,KES 2800,0,M-Pesa,Web,3
ORD10392,C0210,P20,2024-10-09,1,990,0.1,M-Pesa,Store,4
ORD10811,C0275,P07,2024-07-24,5,KES 950,0,card,Store,4
ORD10225,C0234,P16,Feb 4 2024,3,1200,0,M-Pesa,Web,4
ORD10124,C0086,P18,23/11/2024,4,570,0.05,card,Store,3
ORD11507,C0250,P11,15/10/2024,5,1805,0.05,cash,App,4
ORD11032,C0290,P20,2024-03-03,3,KES 1100,0,Mpesa,app,3
ORD11971,C0036,P20,24/06/2024,1,1100,0,cash,app,3
ORD10423,C0174,P10,22/12/2024,3,KES 665,0.05,Mpesa,Store,5
ORD11158,C0218,P06,Jun 16 2024,1,300,0,mpesa,app,4
ORD10102,C0033,P12,18/12/2024,4,350,0,card,App,3
ORD11527,C0220,P02,21/05/2024,3,KES 800,0,Card,web,4
ORD11453,C0266,P13,2024-08-15,3,170,0.15,card,Web,3
ORD11990,C0186,P10,18/06/2024,1,700,0,M-Pesa,app,5
ORD11084,C0219,P11,21/03/2024,2,KES 1900,0,cash,Store,3
ORD11279,C0114,P12,2024-08-12,1,350,0,Card,Web,3
ORD10825,C0022,P13,Apr 19 2024,3,200,0,cash,store,3
ORD10228,C0035,P02,Feb 27 2025,2,KES 800,0,cash,web,3
ORD10636,C0116,P01,Nov 14 2024,1,"3,325",0.05,card,app,
ORD11356,C0083,P14,23/06/2024,2,KES 1520,0.05,cash,app,4
ORD10733,C0187,P09,Feb 11 2025,1,"3,570",0.15,M-Pesa,store,5
ORD10147,C0220,P12,21/12/2024,2,350,0,Cash,Web,
ORD11652,C0291,P09,26/02/2024,3,3990,0.05,card,Web,3
ORD11457,C0199,P08,Feb 19 2024,1,"1,980",0.1,Cash,web,4
ORD11502,C0164,P16,2024-08-25,2,1140,0.05,Card,App,4
ORD10549,C0300,P05,14/09/2024,3,KES 5200,0,card,app,3
ORD10458,C0291,P12,14/12/2024,4,315,0.1,Card,Web,5
ORD11208,C0181,P18,Jan 26 2025,1,600,0,Card,App,3
ORD11845,C0080,P02,Sep 13 2024,1,800,0,M-Pesa,app,
ORD10869,C0298,P17,2024-06-08,1,"2,800",0,Mpesa,store,2
ORD11009,C0204,P20,22/03/2024,3,1100,0,mpesa,store,3
ORD10241,C0247,P09,2024-09-21,3,"4,200",0,M-Pesa,web,1
ORD10246,C0184,P13,07/06/2024,3,170,0.15,Mpesa,store,5
ORD10661,C0187,P02,Jan 9 2025,2,800,0,cash,Web,
ORD10908,C0034,P11,2024-02-12,2,"1,900",0,Mpesa,app,3
ORD10877,C0209,P08,08/08/2024,2,2200,0,M-Pesa,web,3
ORD10320,C0214,P17,07/02/2025,2,KES 2800,0,card,Web,2
ORD10790,C0045,P03,Jan 19 2024,3,2500,0,Cash,App,4
ORD11476,C0212,P04,11/05/2025,1,KES 1530,0.15,mpesa,Web,5
ORD10596,C0110,P06,2024-09-22,3,300,0,Cash,App,2
ORD10131,C0095,P12,19/01/2024,1,297,0.15,Mpesa,Store,4
ORD11558,C0117,P15,Jun 8 2024,1,750,0,Mpesa,web,3
ORD10099,C0042,P20,22/11/2024,3,935,0.15,M-Pesa,app,5
ORD10936,C0035,P08,02/04/2025,2,KES 2200,0,M-Pesa,Store,2
ORD11681,C0228,P05,Jul 2 2024,1,KES 4680,0.1,Card,Web,3
ORD10562,C0162,P02,Feb 27 2025,1,800,0,Cash,store,4
ORD11987,C0009,P20,2024-08-21,3,"1,100",0,M-Pesa,app,4
ORD11030,C0145,P13,Jun 14 2024,1,KES 180,0.1,card,web,4
ORD10324,C0004,P13,14/05/2025,5,170,0.15,Cash,App,4
ORD10675,C0055,P03,19/08/2024,1,2125,0.15,cash,store,4
ORD10705,C0173,P11,18/06/2024,1,1900,0,Cash,App,4
ORD11967,C0253,P12,Jul 8 2024,3,KES 350,0,Card,Web,4
ORD10978,C0072,P08,24/03/2024,2,2200,0,Mpesa,store,3
ORD10166,C0225,P11,24/02/2025,3,"1,900",0,Cash,app,4
ORD11874,C0020,P04,2024-02-02,1,1620,0.1,mpesa,Store,4
ORD11683,C0268,P13,2024-11-12,1,KES 180,0.1,mpesa,app,5
ORD10473,C0187,P13,2025-03-07,4,190,0.05,Card,web,3
ORD10162,C0141,P15,Feb 11 2025,1,750,0,Card,store,
ORD10300,C0220,P04,2024-08-13,1,1800,0,Mpesa,Web,3
ORD11397,C0159,P08,09/07/2024,3,2090,0.05,mpesa,App,
ORD10972,C0081,P07,Mar 17 2024,1,950,0,Card,web,4
ORD11177,C0068,P07,2025-06-08,2,950,0,Mpesa,Web,2
ORD11511,C0071,P12,27/05/2024,1,332,0.05,Card,store,5
ORD11576,C0094,P14,Feb 1 2025,4,1600,0,card,store,
ORD11796,C0074,P18,2024-05-28,1,KES 600,0,mpesa,Store,3
ORD10550,C0102,P06,2025-03-24,1,KES 300,0,cash,Web,2
ORD10982,C0044,P18,2024-05-03,2,KES 600,0,cash,App,2
ORD10448,C0279,P03,2025-01-06,1,KES 2125,0.15,mpesa,web,3
ORD11129,C0083,P04,2025-03-24,4,1800,0,card,App,2
ORD10663,C0137,P18,2024-09-03,1,540,0.1,M-Pesa,web,3
ORD10570,C0163,P14,08/01/2025,3,1600,0,mpesa,app,4
ORD11955,C0152,P17,2024-08-14,1,2800,0,mpesa,app,3
ORD10037,C0240,P04,2025-03-16,1,KES 1710,0.05,Mpesa,Store,3
ORD11821,C0250,P03,Feb 19 2024,1,"2,500",0,Card,Web,4
ORD11014,C0190,P15,26/01/2024,2,750,0,card,web,2
ORD10838,C0231,P18,Jun 11 2024,4,KES 540,0.1,cash,Store,4
ORD10993,C0189,P11,2025-06-24,2,1615,0.15,Card,app,5
ORD11749,C0071,P06,01/10/2024,3,285,0.05,Card,Web,2
ORD11925,C0132,P04,Jun 4 2024,3,1800,0,Card,web,4
ORD11598,C0235,P12,2024-08-23,1,KES 350,0,card,app,2
ORD10874,C0217,P07,09/02/2024,4,950,0,Mpesa,web,3
ORD11772,C0150,P19,2025-03-18,1,KES 1275,0.15,mpesa,web,5
ORD11053,C0296,P07,Apr 11 2025,5,902,0.05,Card,store,
ORD11044,C0193,P18,2024-05-06,1,600,0,Cash,store,3
ORD10894,C0009,P07,Feb 5 2025,3,950,0,Card,web,2
ORD11366,C0071,P11,2025-03-11,1,"1,900",0,Cash,app,4
ORD10429,C0048,P12,2025-03-04,2,KES 315,0.1,Cash,Web,5
ORD10764,C0029,P13,Jan 22 2025,1,200,0,M-Pesa,app,4
ORD11850,C0190,P14,2024-09-12,2,KES 1600,0,mpesa,Web,
ORD10315,C0251,P12,08/02/2024,2,332,0.05,cash,App,5
ORD10447,C0134,P18,2024-06-14,4,KES 600,0,M-Pesa,Store,4
ORD11646,C0062,P18,25/01/2025,1,600,0,Card,web,5
ORD11617,C0050,P01,03/02/2024,2,"3,325",0.05,M-Pesa,web,
ORD10003,C0184,P03,21/04/2025,1,KES 2500,0,cash,app,
ORD11098,C0176,P17,2025-03-19,4,2660,0.05,Card,App,4
ORD10337,C0018,P20,Nov 28 2024,1,1100,0,Cash,web,5
ORD11076,C0004,P05,Dec 3 2024,5,KES 4680,0.1,cash,web,3
ORD10325,C0162,P08,28/12/2024,3,1870,0.15,M-Pesa,app,4
ORD11857,C0053,P14,Mar 26 2024,1,1600,0,M-Pesa,Web,3
ORD11739,C0107,P09,2024-10-16,4,KES 4200,0,card,Store,3
ORD10752,C0157,P16,Oct 10 2024,3,KES 1200,0,Cash,App,5
ORD10341,C0166,P19,Feb 6 2024,3,KES 1500,0,Card,store,3
ORD11214,C0055,P02,2025-04-08,2,800,0,M-Pesa,app,4
ORD10305,C0020,P08,2025-03-21,3,2200,0,Cash,App,4
ORD11384,C0050,P08,2025-06-07,40,KES 1870,0.15,Cash,Store,4
ORD10679,C0072,P03,2024-11-24,5,KES 2375,0.05,mpesa,app,3
ORD11675,C0169,P20,Oct 1 2024,2,1100,0,Mpesa,store,3
ORD11082,C0241,P06,Mar 19 2024,2,KES 300,0,cash,Web,3
ORD11773,C0057,P02,Apr 25 2024,5,800,0,M-Pesa,app,4
ORD11058,C0053,P11,Jan 11 2025,1,1805,0.05,Mpesa,App,3
ORD11338,C0194,P17,06/12/2024,2,2660,0.05,Cash,store,2
ORD10523,C0010,P18,Apr 14 2025,1,570,0.05,card,web,4
ORD11405,C0043,P06,25/07/2024,2,300,0,cash,Web,3
ORD10016,C0179,P02,2024-05-02,4,720,0.1,Mpesa,web,3
ORD11409,C0203,P01,2024-04-01,1,KES 3500,0,cash,Store,3
ORD10806,C0229,P12,21/02/2025,1,332,0.05,card,App,5
ORD10258,C0052,P11,Jan 3 2024,2,KES 1900,0,card,web,4
ORD10452,C0193,P11,2025-03-20,3,1900,0,mpesa,App,
ORD11394,C0244,P07,04/01/2024,1,950,0,Card,App,3
ORD11155,C0175,P18,2024-01-11,2,KES 600,0,cash,Store,3
ORD10115,C0219,P12,Jan 15 2025,1,350,0,Mpesa,store,3
ORD11610,C0117,P02,Oct 26 2024,3,800,0,mpesa,web,4
ORD10971,C0033,P06,Apr 6 2025,1,300,0,M-Pesa,Web,5
ORD11899,C0059,P10,2025-05-25,2,665,0.05,Cash,Store,3
ORD11806,C0279,P09,2024-06-21,2,"3,780",0.1,mpesa,web,3
ORD11789,C0184,P14,2025-01-20,2,1360,0.15,M-Pesa,App,5
ORD11205,C0168,P10,15/08/2024,3,KES 700,0,cash,app,3
ORD11380,C0141,P11,02/02/2025,2,KES 1710,0.1,cash,web,3
ORD11148,C0282,P15,Oct 11 2024,4,750,0,mpesa,store,
ORD11324,C0030,P06,Sep 24 2024,2,300,0,cash,app,
ORD10902,C0022,P02,05/10/2024,1,800,0,Mpesa,Web,4
ORD11290,C0035,P12,11/03/2024,2,350,0,mpesa,Web,2
ORD10477,C0272,P20,2025-04-08,2,KES 1100,0,M-Pesa,Web,3
ORD11844,C0118,P20,2025-05-05,1,KES 1100,0,Card,store,5
ORD11693,C0115,P19,Sep 21 2024,2,1500,0,Mpesa,store,4
ORD11153,C0151,P13,Jan 28 2025,2,180,0.1,Card,app,3
ORD11958,C0041,P12,Jun 22 2024,3,KES 297,0.15,Card,Web,5
ORD11354,C0032,P01,2024-12-04,6,"3,500",0,Cash,Web,3
ORD10249,C0290,P20,Jun 9 2024,1,KES 1100,0,card,store,4
ORD11484,C0104,P06,2024-02-20,5,300,0,M-Pesa,App,3
ORD10150,C0106,P11,2025-04-14,2,1900,0,Cash,Web,3
ORD11848,C0217,P15,13/01/2025,1,750,0,Cash,web,5
ORD10593,C0142,P20,Apr 3 2025,40,KES 935,0.15,Mpesa,web,5
ORD11166,C0075,P07,Mar 25 2024,1,950,0,Cash,Store,3
ORD10345,C0193,P03,21/03/2025,4,"2,500",0,M-Pesa,Web,3
ORD11147,C0193,P09,Jun 8 2025,2,3990,0.05,Cash,Store,3
ORD11878,C0080,P01,14/07/2024,1,KES 3500,0,cash,Store,4
ORD10660,C0183,P16,Mar 26 2025,2,KES 1200,0,Cash,web,3
ORD11201,C0004,P16,2024-03-23,1,1200,0,M-Pesa,Store,4
ORD11067,C0068,P16,Jan 17 2024,1,"1,080",0.1,Card,web,5
ORD10525,C0006,P08,2025-02-19,3,2090,0.05,cash,store,4
ORD10248,C0144,P16,17/07/2024,1,KES 1140,0.05,card,web,4
ORD11349,C0145,P13,2024-10-05,3,200,0,Cash,web,4
ORD10424,C0039,P05,03/04/2025,60,5200,0,Card,App,4
ORD11703,C0061,P15,2025-05-06,4,750,0,Cash,Store,4
ORD11042,C0118,P19,14/03/2025,5,1425,0.05,Card,app,3
ORD10438,C0280,P06,12/01/2025,1,300,0,mpesa,App,3
ORD10031,C0268,P04,2024-01-28,1,"1,620",0.1,Card,Web,3
ORD11410,C0243,P10,May 2 2024,2,700,0,cash,Store,3
ORD11900,C0095,P09,16/09/2024,2,4200,0,M-Pesa,store,2
ORD10163,C0127,P09,May 1 2024,1,3780,0.1,cash,store,5
ORD10915,C0084,P16,23/03/2025,1,1200,0,cash,web,3
ORD10567,C0152,P04,10/08/2024,1,1710,0.05,mpesa,web,3
ORD11206,C0177,P05,Sep 20 2024,1,KES 5200,0,Card,web,3
ORD10987,C0009,P20,2025-05-02,1,1100,0,mpesa,Store,4
ORD10572,C0277,P01,2024-01-18,3,3325,0.05,card,web,5
ORD10018,C0195,P03,Feb 11 2025,3,2500,0,card,web,4
ORD10782,C0094,P15,2024-01-12,5,KES 750,0,Mpesa,Store,5
ORD11138,C0209,P09,Jun 13 2025,100,KES 3570,0.15,card,Web,4
ORD11627,C0013,P07,2025-01-24,1,KES 807,0.15,card,App,4
ORD10200,C0079,P15,27/04/2025,2,750,0,mpesa,Web,4
ORD11866,C0241,P15,Apr 16 2024,1,750,0,Mpesa,Web,3
ORD11364,C0057,P12,2025-02-16,2,350,0,Cash,store,3
ORD11833,C0107,P05,Apr 16 2025,3,KES 5200,0,cash,store,3
ORD10282,C0207,P18,Oct 11 2024,1,570,0.05,Card,web,4
ORD11702,C0213,P20,2025-06-24,2,KES 1100,0,Cash,app,
ORD11325,C0088,P08,2024-01-05,1,KES 1870,0.15,card,App,3
ORD11755,C0096,P17,2025-01-14,1,KES 2660,0.05,mpesa,Store,3
ORD10107,C0117,P16,Dec 6 2024,5,KES 1200,0,Cash,Store,4
ORD11947,C0124,P09,Jun 22 2025,1,"3,990",0.05,M-Pesa,web,2
ORD10421,C0013,P19,2025-01-06,2,1500,0,M-Pesa,store,4
ORD10151,C0275,P07,2024-10-26,1,950,0,Cash,Store,3
ORD11513,C0133,P01,2024-12-25,5,3150,0.1,Mpesa,Store,3
ORD11740,C0118,P19,09/01/2024,1,1275,0.15,mpesa,store,5
ORD11256,C0078,P04,May 20 2025,4,1530,0.15,Cash,Store,3
ORD10871,C0193,P18,16/01/2025,1,510,0.15,card,Store,4
ORD10711,C0244,P15,Nov 9 2024,1,750,0,Mpesa,store,5
ORD11452,C0103,P16,2024-05-01,4,1200,0,M-Pesa,Store,4
ORD10906,C0208,P02,2024-10-08,3,720,0.1,Mpesa,Web,3
ORD11805,C0008,P11,26/11/2024,2,"1,710",0.1,Cash,Web,3
ORD11041,C0119,P18,22/08/2024,4,600,0,M-Pesa,App,5
ORD11087,C0060,P06,2025-03-01,2,KES 300,0,Card,Web,3
ORD11007,C0188,P01,Nov 26 2024,1,3500,0,card,store,3
ORD11412,C0036,P11,23/05/2025,2,1900,0,card,web,4
ORD11565,C0230,P19,Jan 12 2024,1,KES 1425,0.05,Card,web,4
ORD11950,C0256,P03,17/08/2024,2,KES 2250,0.1,cash,app,3
ORD10275,C0210,P12,08/04/2025,1,350,0,mpesa,Web,4
ORD10883,C0224,P09,2024-12-06,2,KES 4200,0,cash,Store,4
ORD11963,C0172,P14,2024-12-04,2,1600,0,M-Pesa,app,
ORD11424,C0137,P07,04/01/2024,2,950,0,cash,store,3
ORD10674,C0132,P10,Dec 7 2024,2,700,0,cash,App,3
ORD10796,C0272,P01,Sep 2 2024,1,3500,0,M-Pesa,store,1
ORD10192,C0269,P03,22/10/2024,2,KES 2250,0.1,card,app,3
ORD10072,C0207,P03,18/06/2025,1,"2,375",0.05,Cash,App,4
ORD10418,C0278,P04,08/03/2024,60,1800,0,card,Store,4
ORD10531,C0139,P09,Jan 28 2025,1,4200,0,Card,Web,4
ORD10717,C0116,P17,28/04/2024,1,KES 2380,0.15,cash,store,4
ORD10892,C0267,P12,2025-01-26,3,KES 350,0,M-Pesa,Store,3
ORD11620,C0147,P18,2024-01-28,3,KES 600,0,mpesa,Web,4
ORD11034,C0240,P18,Mar 3 2024,2,KES 510,0.15,M-Pesa,app,5
ORD11196,C0136,P12,2024-09-27,4,350,0,Card,Store,3
ORD11029,C0227,P14,2024-05-09,1,1520,0.05,Card,app,3
ORD11299,C0234,P10,18/04/2025,1,700,0,mpesa,App,4
ORD10170,C0069,P09,06/06/2024,2,3990,0.05,cash,Store,4
ORD10526,C0128,P02,08/03/2024,1,KES 800,0,card,app,3
ORD11390,C0153,P15,04/05/2025,3,750,0,Cash,Store,4
ORD11186,C0202,P12,2024-10-10,4,332,0.05,card,App,5
ORD10085,C0179,P14,Jan 4 2024,2,"1,360",0.15,cash,Store,4
ORD11498,C0113,P01,01/01/2024,1,KES 3500,0,M-Pesa,web,3
ORD11243,C0143,P07,03/05/2024,4,902,0.05,card,Store,3
ORD11831,C0160,P07,27/01/2024,1,KES 950,0,card,Store,3
ORD11721,C0153,P01,2024-03-16,2,3325,0.05,card,store,3
ORD11888,C0132,P15,2024-01-03,4,750,0,Cash,Store,5
ORD10977,C0276,P03,02/09/2024,1,2250,0.1,cash,web,4
ORD10615,C0296,P13,Jan 20 2024,1,KES 200,0,card,web,
ORD10734,C0069,P11,23/08/2024,3,"1,900",0,M-Pesa,Store,5
ORD10857,C0095,P19,2025-02-10,1,1500,0,M-Pesa,App,3
ORD10026,C0010,P07,01/11/2024,3,950,0,Cash,Store,4
ORD10536,C0203,P02,04/09/2024,1,760,0.05,cash,App,4
ORD10372,C0225,P06,07/05/2024,1,300,0,Mpesa,app,4
ORD11597,C0074,P10,Jun 1 2024,2,700,0,Mpesa,web,3
ORD10058,C0078,P15,02/12/2024,4,750,0,Mpesa,Store,4
ORD11131,C0097,P13,2024-03-22,1,KES 190,0.05,card,app,4
ORD10589,C0243,P01,01/11/2024,2,KES 3500,0,Mpesa,store,4
ORD10089,C0167,P08,2024-04-28,1,2090,0.05,Mpesa,Web,4
ORD10778,C0078,P07,16/10/2024,3,KES 855,0.1,mpesa,App,3
ORD11779,C0133,P17,2024-11-02,1,"2,800",0,Mpesa,Web,3
ORD11790,C0055,P19,Nov 25 2024,2,"1,425",0.05,Mpesa,web,3
ORD11056,C0138,P09,Jun 27 2024,4,"4,200",0,Mpesa,store,3
ORD11444,C0181,P11,Apr 10 2024,1,1900,0,Cash,web,3
ORD11782,C0051,P19,2024-10-28,4,KES 1275,0.15,card,Store,4
ORD10047,C0184,P04,Oct 13 2024,4,"1,710",0.05,Cash,app,3
ORD11315,C0038,P08,2025-06-06,2,2200,0,Mpesa,store,4
ORD11048,C0118,P18,05/02/2025,5,570,0.05,cash,store,
ORD11872,C0103,P06,01/05/2024,3,285,0.05,mpesa,store,4
ORD10678,C0154,P19,Jul 18 2024,2,"1,500",0,Cash,Web,
ORD10091,C0184,P09,2024-07-09,1,4200,0,cash,app,3
ORD10381,C0165,P07,06/10/2024,2,950,0,mpesa,App,3
ORD10685,C0295,P10,11/01/2024,2,KES 700,0,mpesa,web,4
ORD11602,C0142,P13,26/02/2025,1,200,0,mpesa,Store,3
ORD11532,C0086,P08,2024-12-02,1,KES 1980,0.1,mpesa,App,4
ORD10716,C0175,P09,Feb 23 2024,1,4200,0,cash,App,2
ORD11249,C0299,P17,Jul 27 2024,1,"2,800",0,M-Pesa,Store,2
ORD10296,C0184,P06,Jul 21 2024,3,300,0,Card,store,3
ORD10250,C0141,P07,2024-01-15,5,950,0,Cash,store,3
ORD11414,C0047,P12,Oct 8 2024,2,332,0.05,card,web,5
ORD11139,C0224,P05,17/09/2024,1,4420,0.15,Card,Web,3
ORD10391,C0274,P04,2024-01-11,2,"1,530",0.15,Cash,web,5
ORD10520,C0169,P02,2024-08-26,2,800,0,M-Pesa,app,2
ORD10263,C0290,P11,2024-10-26,2,1900,0,Mpesa,Web,1
ORD11010,C0109,P04,2024-06-18,3,1800,0,card,Web,4
ORD11260,C0188,P17,24/04/2025,2,"2,660",0.05,Card,App,3
ORD11709,C0078,P08,Jan 26 2025,2,1870,0.15,Cash,App,4
ORD11144,C0214,P13,2024-03-17,2,180,0.1,card,Store,4
ORD11655,C0287,P15,2025-01-25,100,KES 750,0,Cash,store,5
ORD11575,C0203,P16,2025-03-23,2,KES 1200,0,Mpesa,store,4
ORD11353,C0282,P01,Feb 24 2024,1,KES 3500,0,Cash,Web,3
ORD11685,C0030,P12,2024-03-05,2,350,0,cash,App,3
ORD11906,C0048,P09,16/10/2024,1,4200,0,Cash,app,4
ORD11447,C0285,P14,2025-05-02,2,"1,600",0,mpesa,app,3
ORD10298,C0047,P01,Feb 4 2025,40,KES 3325,0.05,Cash,web,5
ORD10323,C0052,P01,2024-02-26,1,3325,0.05,Mpesa,Store,4
ORD10412,C0073,P03,2024-08-24,1,"2,250",0.1,Card,app,4
ORD10100,C0188,P15,2024-02-07,1,750,0,Mpesa,Store,5
ORD10933,C0183,P03,Dec 1 2024,1,2500,0,M-Pesa,web,3
ORD11284,C0261,P01,Apr 28 2024,3,KES 2975,0.15,Cash,store,3
ORD11128,C0276,P17,13/10/2024,4,"2,520",0.1,card,web,5
ORD11474,C0079,P05,Sep 28 2024,5,4940,0.05,card,App,
ORD10265,C0004,P12,10/01/2024,1,KES 350,0,Cash,Store,3
ORD11008,C0050,P04,May 2 2024,2,KES 1530,0.15,mpesa,app,5
ORD10720,C0137,P04,2025-04-13,2,1800,0,card,store,2
ORD11431,C0159,P04,May 1 2024,1,1530,0.15,Mpesa,store,3
ORD11297,C0047,P13,Nov 24 2024,1,200,0,Mpesa,web,2
ORD11298,C0064,P05,26/02/2024,1,"5,200",0,mpesa,Store,4
ORD11355,C0168,P06,2024-09-23,1,300,0,card,store,3
ORD10284,C0054,P18,13/06/2024,1,KES 600,0,Mpesa,App,4
ORD10471,C0039,P16,2024-02-13,1,1200,0,M-Pesa,App,4
ORD11781,C0166,P16,2024-04-04,4,KES 1140,0.05,cash,store,3
ORD10707,C0152,P05,Dec 28 2024,2,KES 4420,0.15,Card,Store,4
ORD10022,C0213,P14,10/02/2024,1,1520,0.05,mpesa,App,4
ORD11756,C0263,P14,08/02/2025,1,1600,0,Cash,store,4
ORD10176,C0241,P05,20/11/2024,5,5200,0,M-Pesa,Store,2
ORD11173,C0112,P15,Jun 26 2025,1,712,0.05,Mpesa,store,
ORD11750,C0053,P11,13/03/2024,1,KES 1900,0,Mpesa,store,5
ORD10554,C0261,P03,2024-05-15,4,"2,500",0,cash,Web,3
ORD11293,C0046,P05,23/10/2024,1,5200,0,Card,Store,3
ORD10396,C0145,P01,03/10/2024,1,KES 3500,0,Card,store,3
ORD11083,C0167,P06,Jun 7 2024,1,270,0.1,Mpesa,Web,4
ORD10062,C0272,P02,28/04/2024,4,680,0.15,mpesa,App,3
ORD10299,C0023,P14,May 7 2025,1,KES 1600,0,card,app,4
ORD10781,C0243,P13,27/04/2025,1,190,0.05,card,Store,3
ORD11164,C0180,P06,Dec 8 2024,7,300,0,mpesa,App,3
ORD11266,C0061,P09,Jun 21 2024,1,KES 4200,0,Mpesa,web,5
ORD10780,C0283,P16,2024-09-15,2,1020,0.15,Mpesa,app,4
ORD11973,C0051,P07,2025-06-07,1,KES 950,0,M-Pesa,app,3
ORD11623,C0019,P20,Mar 12 2024,2,1100,0,Cash,store,3
ORD10823,C0145,P09,Jun 25 2025,1,"3,780",0.1,mpesa,web,4
ORD11642,C0122,P01,15/05/2024,1,3500,0,Cash,Store,4
ORD10728,C0058,P07,Oct 13 2024,4,950,0,Mpesa,Web,4
ORD11022,C0061,P05,Feb 12 2025,1,KES 4680,0.1,Card,store,4
ORD11296,C0216,P12,Aug 23 2024,3,297,0.15,Mpesa,Web,4
ORD11551,C0208,P06,25/10/2024,2,KES 300,0,Cash,Web,5
ORD11407,C0228,P15,Feb 14 2024,1,KES 675,0.1,Mpesa,App,4
ORD10311,C0219,P03,09/10/2024,2,2375,0.05,mpesa,app,4
ORD10257,C0206,P04,01/02/2025,1,1710,0.05,Card,app,3
ORD11031,C0177,P01,21/06/2025,3,3500,0,M-Pesa,web,
ORD10854,C0289,P01,Mar 12 2025,2,3500,0,Card,app,3
ORD11503,C0051,P05,04/08/2024,2,"5,200",0,mpesa,web,3
ORD11096,C0078,P05,Apr 15 2024,1,KES 4940,0.05,M-Pesa,Web,3
ORD10828,C0252,P16,2025-06-04,2,1140,0.05,card,Web,4
ORD10252,C0023,P08,Feb 3 2024,1,2200,0,Cash,web,4
ORD10274,C0044,P05,11/03/2024,1,5200,0,Card,app,4
ORD10512,C0016,P06,07/11/2024,1,300,0,Card,store,3
ORD11360,C0081,P07,08/08/2024,3,KES 902,0.05,Card,store,5
ORD10327,C0097,P01,Nov 26 2024,1,"3,500",0,Cash,app,2
ORD10271,C0042,P16,Mar 25 2024,1,"1,080",0.1,Card,Store,2
ORD11303,C0195,P08,2024-11-24,1,KES 2200,0,mpesa,App,3
ORD11767,C0107,P16,2024-05-27,1,1200,0,mpesa,Store,2
ORD11438,C0088,P06,Mar 3 2024,1,300,0,Card,web,4
ORD11539,C0052,P16,09/12/2024,2,"1,200",0,Mpesa,store,4
ORD11747,C0297,P07,2024-08-09,4,KES 950,0,M-Pesa,app,4
ORD10191,C0223,P14,Mar 8 2024,1,KES 1600,0,Card,Store,4
